Accident_ID,Date,Time,State,District,Latitude,Longitude,Road_Type,Weather,Light_Condition,Driver_Age,Driver_Gender,Vehicle_Type,Speed_kmph,Alcohol_Involved,Driver_Drowsy,Pothole_Involved,Cause_of_Accident,Severity,Casualties
ACC20156,21-08-2022,07:36,Kerala,Kozhikode,10.6003,76.2526,City Road,Clear,Day,18,Male,Bus,40,Yes,No,No,Drunk Driving,Low,2.0
ACC20157,27-11-2024,09:52,Telangana,Khammam,18.2585,78.5762,City Road,Overcast,Day,57,Female,Car,52,No,No,No,Poor Weather Visibility,Low,1.0
ACC20158,05-12-2023,18:34,Puducherry,Puducherry,12.0396,79.5419,City Road,Clear,Dusk,41,Female,Bike,55,Yes,No,No,Drunk Driving,Medium,3.0
ACC20159,23-11-2022,11:35,Karnataka,Belagavi,15.3492,76.1049,Expressway,Rainy,Day,22,Male,Car,92,No,No,Yes,Over Speeding,High,12.0
ACC20160,16-01-2022,19:32,Tamil Nadu,Coimbatore,11.0924,78.9244,National Highway,Cloudy,Night,40,Male,Auto,44,No,No,No,Poor Weather Visibility,Low,0.0
ACC20161,23-11-2023,09:05,Telangana,Karimnagar,17.9586,79.1708,City Road,Clear,Day,40,Male,Car,57,No,No,Yes,Signal Jumping,Low,2.0
ACC20162,24-07-2024,12:31,Telangana,Khammam,17.4978,78.2566,National Highway,Overcast,Day,18,Male,Bike,82,No,No,No,Over Speeding,High,3.0
ACC20163,15-04-2022,15:22,Karnataka,Hubballi,15.142,75.1401,City Road,Cloudy,Day,30,Male,Car,41,No,No,No,Poor Weather Visibility,Low,0.0
ACC20164,28-01-2024,21:32,Andhra Pradesh,Kurnool,15.8192,79.6617,Expressway,Overcast,Night,58,Female,Car,98,No,No,No,Over Speeding,High,3.0
ACC20165,30-12-2023,13:20,Telangana,Nizamabad,17.9156,78.8391,National Highway,Overcast,Day,29,Female,Car,74,No,No,No,Over Speeding,Medium,2.0
ACC20166,16-04-2024,04:55,Kerala,Thrissur,10.6878,75.9838,State Highway,Clear,Night,44,Female,Auto,78,Yes,No,No,Drunk Driving,Medium,4.0
ACC20167,16-08-2023,06:34,Telangana,Khammam,18.4367,79.3985,State Highway,Clear,Day,43,Female,Car,67,No,No,No,Over Speeding,Low,
ACC20168,10-12-2024,14:21,Tamil Nadu,Madurai,10.5759,78.2636,State Highway,Clear,Day,34,Male,Truck,63,No,No,No,Signal Jumping,Low,2.0
ACC20169,25-05-2022,16:33,Karnataka,Mangaluru,15.6557,75.8802,City Road,Clear,Day,25,Male,Bike,59,No,No,No,Signal Jumping,Low,0.0
ACC20170,29-10-2023,14:20,Karnataka,Mangaluru,15.4688,75.4852,Village Road,Rainy,Day,39,Male,Car,43,No,No,No,Poor Weather Visibility,Low,0.0
ACC20171,08-06-2023,18:53,Tamil Nadu,Salem,11.2709,78.3875,City Road,Cloudy,Dusk,31,Male,Truck,32,No,No,No,Poor Weather Visibility,Low,1.0
ACC20172,01-10-2022,15:59,Telangana,Warangal,17.733,79.5252,State Highway,Cloudy,Day,54,Male,Car,32,No,No,No,Poor Weather Visibility,Low,0.0
ACC20173,25-10-2023,14:59,Tamil Nadu,Coimbatore,10.5069,78.0034,State Highway,Cloudy,Day,35,Female,Auto,78,Yes,No,Yes,Drunk Driving,High,6.0
ACC20174,29-10-2023,04:41,Andhra Pradesh,Guntur,16.2116,79.6939,Expressway,Cloudy,Night,45,Female,Auto,78,No,No,No,Over Speeding,High,7.0
ACC20175,23-02-2023,09:46,Tamil Nadu,Coimbatore,10.9742,79.1219,Expressway,Clear,Day,48,Female,Auto,85,No,No,No,Over Speeding,Medium,4.0
ACC20176,22-06-2022,22:44,Karnataka,Bengaluru Urban,15.3715,75.7449,City Road,Rainy,Night,42,Male,Car,68,No,Yes,Yes,Poor Weather Visibility,Medium,3.0
ACC20177,14-02-2024,18:25,Karnataka,Belagavi,15.1415,75.4176,National Highway,Cloudy,Dusk,43,Male,Auto,73,No,Yes,No,Drowsy Driving,High,1.0
ACC20178,14-02-2023,03:30,Tamil Nadu,Tiruchirappalli,11.1086,78.2287,Village Road,Cloudy,Night,23,Male,Bike,35,No,No,No,Poor Weather Visibility,Low,1.0
ACC20179,13-08-2024,14:50,Kerala,Thiruvananthapuram,10.2004,76.1566,National Highway,Rainy,Day,32,Female,Car,64,No,Yes,No,Poor Weather Visibility,Medium,
ACC20180,25-08-2024,21:48,Kerala,Ernakulam,10.356,76.0671,City Road,Overcast,Night,44,Male,Bike,60,Yes,No,Yes,Drunk Driving,High,5.0
ACC20181,15-10-2023,19:35,Karnataka,Bengaluru Urban,15.6135,75.8819,Village Road,Rainy,Night,23,Male,Car,41,No,No,No,Poor Weather Visibility,Low,0.0
ACC20182,23-02-2022,18:46,Andhra Pradesh,Vijayawada,15.5801,79.928,City Road,Overcast,Dusk,47,Male,Bike,48,No,No,No,Poor Weather Visibility,Medium,1.0
ACC20183,19-01-2022,19:43,Tamil Nadu,Salem,10.7094,78.3383,Expressway,Overcast,Night,43,Female,Bike,69,No,No,No,Poor Weather Visibility,Medium,8.0
ACC20184,15-06-2024,17:13,Tamil Nadu,Madurai,10.9968,78.2413,Expressway,Cloudy,Dusk,39,Female,Bike,98,No,No,Yes,Over Speeding,High,8.0
ACC20185,19-09-2024,10:34,Karnataka,Belagavi,15.7652,75.2821,National Highway,Rainy,Day,29,Male,Bike,89,No,No,No,Over Speeding,High,6.0
ACC20186,28-06-2022,00:42,Karnataka,Hubballi,15.2315,76.2479,City Road,Overcast,Night,18,Male,Bike,38,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC20187,12-08-2024,17:34,Tamil Nadu,Madurai,11.0817,78.8565,City Road,Cloudy,Dusk,52,Male,Truck,42,No,No,No,Poor Weather Visibility,Low,0.0
ACC20188,29-05-2022,14:32,Telangana,Nizamabad,17.1901,78.6793,City Road,Clear,Day,39,Male,Bike,58,No,No,No,Signal Jumping,Low,0.0
ACC20189,03-05-2023,15:51,Telangana,Hyderabad,17.2891,79.1345,Village Road,Overcast,Day,35,Male,Bike,39,No,No,No,Poor Weather Visibility,Low,0.0
ACC20190,12-05-2023,23:18,Tamil Nadu,Chennai,11.4096,78.3887,City Road,Rainy,Night,59,Male,Bus,39,No,No,No,Poor Weather Visibility,Low,0.0
ACC20191,12-01-2024,20:47,Karnataka,Hubballi,15.0968,75.5419,Village Road,Clear,Night,18,Female,Car,31,Yes,No,Yes,Drunk Driving,Medium,1.0
ACC20192,07-04-2022,07:32,Tamil Nadu,Chennai,10.9009,78.9974,Expressway,Clear,Day,34,Male,Truck,72,No,No,No,Over Speeding,Medium,3.0
ACC20193,18-02-2022,07:24,Karnataka,Mangaluru,14.8003,75.405,City Road,Rainy,Day,33,Male,Car,36,No,No,No,Poor Weather Visibility,Low,0.0
ACC20194,26-09-2023,04:30,Karnataka,Mangaluru,14.8268,75.8869,City Road,Cloudy,Night,34,Male,Bus,48,No,No,No,Poor Weather Visibility,Low,0.0
ACC20195,03-03-2022,20:18,Kerala,Thrissur,9.7992,75.779,City Road,Clear,Night,33,Male,Bike,59,No,Yes,Yes,Drowsy Driving,Medium,7.0
ACC20196,11-06-2022,16:00,Telangana,Nizamabad,18.3371,79.5054,City Road,Cloudy,Day,39,Female,Car,44,No,No,No,Poor Weather Visibility,Low,1.0
ACC20197,23-02-2022,02:11,Karnataka,Mangaluru,15.4522,75.6746,Expressway,Clear,Night,27,Male,Car,68,Yes,No,No,Drunk Driving,Medium,0.0
ACC20198,02-04-2022,18:22,Andhra Pradesh,Vijayawada,15.8774,79.8302,City Road,Rainy,Dusk,32,Female,Bike,47,No,No,Yes,Poor Weather Visibility,Medium,3.0
ACC20199,24-09-2022,09:22,Kerala,Ernakulam,10.5738,75.977,State Highway,Foggy,Day,45,Female,Car,65,No,No,No,Poor Weather Visibility,Medium,2.0
ACC20200,21-03-2022,17:42,Andhra Pradesh,Vijayawada,16.0499,79.5661,State Highway,Clear,Dusk,52,Male,Auto,54,Yes,No,No,Drunk Driving,Low,0.0
ACC20201,15-05-2022,15:24,Tamil Nadu,Chennai,11.0821,79.2543,City Road,Overcast,Day,38,Female,Truck,56,No,No,No,Poor Weather Visibility,Low,2.0
ACC20202,16-07-2024,23:38,Andhra Pradesh,Vijayawada,15.5546,79.3076,National Highway,Overcast,Night,41,Male,Bike,97,Yes,No,No,Over Speeding,High,10.0
ACC20203,21-10-2023,11:43,Telangana,Karimnagar,17.6357,79.2003,City Road,Cloudy,Day,44,Male,Car,44,No,No,No,Poor Weather Visibility,Low,1.0
ACC20204,06-06-2023,00:20,Kerala,Ernakulam,10.1647,76.2882,National Highway,Clear,Night,36,Male,Bike,80,Yes,No,No,Drunk Driving,High,2.0
ACC20205,10-06-2023,18:32,Karnataka,Bengaluru Urban,15.2322,76.1794,Village Road,Foggy,Dusk,31,Male,Bike,26,No,No,No,Poor Weather Visibility,Low,0.0
ACC20206,30-11-2023,16:59,Andhra Pradesh,Visakhapatnam,16.1372,79.756,City Road,Cloudy,Day,54,Male,Bike,42,No,No,Yes,Pothole/Bad Road,Low,
ACC20207,25-09-2024,21:47,Andhra Pradesh,Kurnool,16.3596,79.327,State Highway,Clear,Night,47,Male,Bus,60,No,No,No,Signal Jumping,Low,
ACC20208,19-06-2023,09:48,Andhra Pradesh,Nellore,16.2641,79.7114,City Road,Clear,Day,44,Female,Bike,43,No,No,No,Poor Weather Visibility,Low,1.0
ACC20209,09-12-2022,12:10,Tamil Nadu,Tiruchirappalli,10.6818,78.6511,State Highway,Rainy,Day,18,Male,Bike,69,Yes,No,No,Poor Weather Visibility,High,4.0
ACC20210,17-05-2022,05:00,Puducherry,Karaikal,11.7022,79.9705,City Road,Clear,Dawn,48,Male,Bike,52,No,No,No,Signal Jumping,Low,1.0
ACC20211,19-06-2022,18:57,Telangana,Nizamabad,17.1888,79.2337,Village Road,Rainy,Dusk,31,Male,Bike,57,No,No,No,Poor Weather Visibility,Medium,2.0
ACC20212,24-09-2023,16:56,Karnataka,Belagavi,15.1592,76.0161,National Highway,Overcast,Day,46,Female,Truck,58,No,No,No,Poor Weather Visibility,Low,0.0
ACC20213,16-06-2022,14:25,Kerala,Thiruvananthapuram,9.9059,76.6555,Village Road,Rainy,Day,59,Male,Bike,37,No,Yes,No,Poor Weather Visibility,Medium,4.0
ACC20214,23-01-2024,07:58,Tamil Nadu,Coimbatore,11.3165,77.7698,City Road,Clear,Day,55,Male,Car,54,Yes,No,No,Drunk Driving,Low,3.0
ACC20215,19-05-2024,15:04,Puducherry,Karaikal,12.1206,78.9125,Village Road,Clear,Day,63,Male,Bike,38,Yes,No,No,Drunk Driving,Low,3.0
ACC20216,10-01-2023,11:02,Telangana,Khammam,17.4619,79.348,National Highway,Clear,Day,42,Male,Bike,73,No,No,No,Over Speeding,Low,1.0
ACC20217,28-11-2024,18:07,Andhra Pradesh,Kurnool,16.5286,79.954,City Road,Rainy,Dusk,46,Male,Bike,46,No,No,No,Poor Weather Visibility,Low,2.0
ACC20218,05-02-2023,06:12,Andhra Pradesh,Vijayawada,15.4361,79.4719,State Highway,Rainy,Day,42,Male,Car,46,No,No,No,Poor Weather Visibility,Low,2.0
ACC20219,12-07-2024,20:31,Tamil Nadu,Madurai,10.8131,78.5033,City Road,Clear,Night,73,Male,Car,77,Yes,Yes,Yes,Drunk Driving,High,5.0
ACC20220,24-02-2022,17:02,Karnataka,Hubballi,15.6832,75.113,City Road,Clear,Dusk,42,Male,Car,37,No,No,Yes,Pothole/Bad Road,Low,
ACC20221,09-10-2024,09:58,Karnataka,Hubballi,15.271,75.656,National Highway,Cloudy,Day,18,Female,Car,54,No,No,No,Poor Weather Visibility,Low,3.0
ACC20222,08-01-2023,14:43,Kerala,Ernakulam,10.2745,76.3757,Village Road,Clear,Day,40,Male,Bike,50,No,No,No,Signal Jumping,Low,3.0
ACC20223,09-04-2023,19:18,Tamil Nadu,Madurai,11.0821,78.6796,Village Road,Rainy,Night,42,Male,Bike,72,Yes,Yes,No,Poor Weather Visibility,High,5.0
ACC20224,29-04-2024,11:53,Telangana,Karimnagar,17.7478,78.9526,Expressway,Overcast,Day,18,Male,Bus,74,No,No,No,Over Speeding,Medium,4.0
ACC20225,29-10-2024,15:43,Kerala,Ernakulam,10.2539,75.5185,City Road,Foggy,Day,45,Male,Bus,25,No,No,No,Poor Weather Visibility,Low,1.0
ACC20226,08-05-2024,15:33,Karnataka,Hubballi,14.9445,75.8268,City Road,Cloudy,Day,18,Male,Bus,59,Yes,No,Yes,Drunk Driving,High,7.0
ACC20227,10-07-2022,15:05,Tamil Nadu,Coimbatore,11.1618,78.5084,State Highway,Overcast,Day,23,Female,Truck,90,Yes,No,Yes,Over Speeding,High,5.0
ACC20228,15-10-2024,07:12,Andhra Pradesh,Visakhapatnam,16.6888,79.578,National Highway,Clear,Day,50,Female,Bus,68,No,No,No,Signal Jumping,Medium,2.0
ACC20229,16-11-2024,23:09,Telangana,Karimnagar,17.4742,79.3444,Village Road,Clear,Night,36,Male,Car,36,No,No,No,Poor Weather Visibility,Low,1.0
ACC20230,03-11-2022,14:03,Andhra Pradesh,Nellore,15.3777,79.9533,City Road,Clear,Day,24,Male,Car,28,No,No,No,Signal Jumping,Low,0.0
ACC20231,26-09-2022,13:31,Karnataka,Hubballi,15.922,76.0838,City Road,Cloudy,Day,56,Male,Truck,47,No,No,No,Poor Weather Visibility,Low,0.0
ACC20232,15-06-2024,15:12,Telangana,Karimnagar,17.9853,78.9283,Expressway,Clear,Day,51,Female,Bike,96,No,No,No,Over Speeding,High,4.0
ACC20233,04-05-2023,12:21,Tamil Nadu,Coimbatore,11.2735,79.3269,City Road,Clear,Day,28,Male,Bus,76,No,Yes,No,Drowsy Driving,Medium,4.0
ACC20234,26-06-2023,17:45,Telangana,Khammam,18.3909,79.2123,City Road,Foggy,Dusk,43,Male,Car,42,Yes,No,No,Poor Weather Visibility,Medium,3.0
ACC20235,10-04-2024,13:19,Kerala,Thrissur,10.1627,76.1199,National Highway,Cloudy,Day,35,Male,Auto,87,No,No,No,Over Speeding,Medium,3.0
ACC20236,25-06-2024,06:57,Karnataka,Mangaluru,15.2745,76.1417,City Road,Clear,Day,21,Male,Bike,56,No,No,No,Poor Weather Visibility,Low,2.0
ACC20237,15-04-2024,07:11,Kerala,Thrissur,10.5989,76.4031,City Road,Cloudy,Day,54,Male,Bus,48,No,Yes,Yes,Drowsy Driving,Medium,3.0
ACC20238,20-11-2022,18:11,Andhra Pradesh,Visakhapatnam,16.7527,79.5541,City Road,Cloudy,Dusk,21,Male,Car,58,No,No,No,Poor Weather Visibility,Low,
ACC20239,22-11-2022,13:12,Karnataka,Hubballi,15.441,75.2647,City Road,Cloudy,Day,59,Female,Bike,53,No,No,No,Poor Weather Visibility,Low,
ACC20240,10-06-2024,18:45,Telangana,Karimnagar,17.5357,78.696,National Highway,Overcast,Dusk,30,Male,Truck,76,No,No,No,Over Speeding,Medium,2.0
ACC20241,29-07-2024,10:06,Karnataka,Mangaluru,15.5485,75.3584,City Road,Clear,Day,45,Female,Car,41,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC20242,08-10-2022,17:52,Telangana,Nizamabad,17.843,79.175,City Road,Clear,Dusk,18,Male,Auto,43,No,No,No,Signal Jumping,Low,0.0
ACC20243,21-10-2022,08:52,Telangana,Khammam,18.385,78.6929,Village Road,Clear,Day,45,Female,Auto,32,No,No,No,Signal Jumping,Low,2.0
ACC20244,07-06-2022,22:57,Tamil Nadu,Salem,11.3831,78.624,State Highway,Overcast,Night,39,Female,Car,50,No,No,Yes,Pothole/Bad Road,Low,1.0
ACC20245,28-07-2023,03:00,Andhra Pradesh,Guntur,15.6665,79.6322,Expressway,Rainy,Night,45,Male,Car,66,No,No,No,Poor Weather Visibility,Medium,2.0
ACC20246,17-01-2024,01:15,Karnataka,Bengaluru Urban,15.2977,76.0933,City Road,Rainy,Night,33,Male,Bike,35,No,No,No,Poor Weather Visibility,Low,0.0
ACC20247,14-11-2024,08:49,Andhra Pradesh,Visakhapatnam,16.0079,79.6054,State Highway,Rainy,Day,51,Male,Car,50,No,No,Yes,Poor Weather Visibility,Low,3.0
ACC20248,18-02-2023,19:17,Kerala,Thiruvananthapuram,9.9007,77.0487,City Road,Overcast,Night,21,Male,Bike,51,No,No,No,Poor Weather Visibility,Medium,0.0
ACC20249,03-11-2024,06:50,Karnataka,Mangaluru,15.5197,75.9315,Expressway,Clear,Day,53,Female,Bike,79,No,No,No,Over Speeding,Medium,4.0
ACC20250,30-09-2023,14:10,Telangana,Hyderabad,18.5109,78.9742,Village Road,Clear,Day,28,Male,Auto,46,No,No,No,Signal Jumping,Low,0.0
ACC20251,18-12-2023,11:01,Tamil Nadu,Salem,10.4973,78.8078,City Road,Clear,Day,35,Male,Truck,68,No,No,No,Over Speeding,Low,2.0
ACC20252,25-07-2022,00:29,Kerala,Ernakulam,10.5551,76.0729,Village Road,Clear,Night,59,Male,Car,30,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC20253,15-03-2024,07:20,Karnataka,Mangaluru,15.6129,75.8847,State Highway,Clear,Day,46,Male,Truck,65,Yes,No,No,Drunk Driving,Medium,2.0
ACC20254,25-12-2024,06:29,Tamil Nadu,Tiruchirappalli,11.3429,79.2316,City Road,Rainy,Day,31,Male,Car,35,No,No,No,Poor Weather Visibility,Low,
ACC20255,09-07-2023,05:48,Andhra Pradesh,Kurnool,15.8653,79.5024,Village Road,Cloudy,Dawn,47,Female,Auto,52,No,No,No,Poor Weather Visibility,Medium,5.0
ACC20256,20-03-2022,09:09,Kerala,Kollam,11.0533,75.9952,Expressway,Clear,Day,35,Female,Truck,92,No,No,No,Over Speeding,High,9.0
ACC20257,17-02-2022,01:37,Telangana,Khammam,18.1295,78.9887,State Highway,Overcast,Night,53,Male,Truck,79,No,No,No,Over Speeding,Medium,1.0
ACC20258,07-07-2022,12:04,Kerala,Thrissur,11.0744,77.0766,National Highway,Clear,Day,50,Male,Bus,62,No,No,No,Over Speeding,Low,1.0
ACC20259,05-12-2023,08:33,Karnataka,Hubballi,15.0499,75.3268,Village Road,Clear,Day,46,Male,Bike,22,No,No,No,Poor Weather Visibility,Low,0.0
ACC20260,25-10-2022,16:55,Puducherry,Karaikal,11.5061,79.5345,Village Road,Clear,Day,75,Male,Auto,57,No,No,Yes,Pothole/Bad Road,Medium,4.0
ACC20261,14-03-2022,16:44,Tamil Nadu,Chennai,10.8732,78.5803,City Road,Foggy,Day,33,Male,Car,56,No,No,No,Poor Weather Visibility,Low,2.0
ACC20262,08-06-2024,06:09,Tamil Nadu,Salem,11.2908,77.9066,City Road,Overcast,Day,18,Male,Bus,78,No,No,No,Over Speeding,Medium,2.0
ACC20263,17-06-2022,08:03,Andhra Pradesh,Visakhapatnam,15.8578,79.8883,Village Road,Clear,Day,32,Male,Bus,56,No,No,Yes,Pothole/Bad Road,Medium,3.0
ACC20264,21-12-2022,09:58,Karnataka,Hubballi,15.6161,75.624,City Road,Clear,Day,57,Female,Car,74,Yes,No,No,Drunk Driving,Medium,0.0
ACC20265,17-12-2023,18:21,Karnataka,Mysuru,15.4435,75.6812,State Highway,Clear,Dusk,18,Male,Bus,69,Yes,No,No,Drunk Driving,Medium,6.0
ACC20266,26-10-2024,18:39,Telangana,Nizamabad,18.0986,78.8029,Village Road,Clear,Dusk,21,Male,Bike,25,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC20267,02-12-2023,21:17,Karnataka,Mysuru,14.8354,75.4834,Village Road,Clear,Night,33,Male,Truck,53,No,Yes,No,Drowsy Driving,Low,1.0
ACC20268,04-08-2022,13:10,Telangana,Karimnagar,18.5022,78.8976,City Road,Clear,Day,24,Male,Bike,44,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC20269,26-07-2023,07:00,Andhra Pradesh,Nellore,16.0481,79.559,National Highway,Cloudy,Day,38,Female,Bus,68,No,No,No,Poor Weather Visibility,Medium,5.0
ACC20270,03-07-2023,18:25,Karnataka,Mangaluru,15.2976,75.675,State Highway,Rainy,Dusk,18,Male,Bus,72,Yes,Yes,No,Poor Weather Visibility,High,7.0
ACC20271,26-04-2022,14:00,Tamil Nadu,Chennai,10.734,77.7979,Village Road,Clear,Day,18,Female,Auto,42,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC20272,27-11-2022,13:24,Karnataka,Bengaluru Urban,14.5401,75.5043,Village Road,Overcast,Day,31,Male,Bike,28,No,Yes,Yes,Drowsy Driving,Low,2.0
ACC20273,22-09-2024,19:56,Puducherry,Karaikal,11.2233,79.2523,City Road,Cloudy,Night,18,Female,Car,39,No,No,No,Poor Weather Visibility,Low,1.0
ACC20274,06-12-2024,21:56,Karnataka,Belagavi,15.5586,75.2148,Village Road,Overcast,Night,26,Male,Bike,35,No,No,Yes,Pothole/Bad Road,Medium,4.0
ACC20275,16-06-2024,11:56,Tamil Nadu,Salem,10.9407,78.9934,State Highway,Cloudy,Day,38,Female,Bus,69,No,No,No,Signal Jumping,Medium,3.0
ACC20276,22-01-2022,17:04,Karnataka,Mangaluru,15.5112,76.0183,State Highway,Rainy,Dusk,42,Male,Car,51,No,No,No,Poor Weather Visibility,Low,2.0
ACC20277,15-07-2024,08:30,Telangana,Karimnagar,17.7654,79.012,National Highway,Overcast,Day,18,Female,Car,77,No,No,No,Over Speeding,Medium,5.0
ACC20278,06-11-2024,19:15,Tamil Nadu,Tiruchirappalli,10.8152,78.7125,Village Road,Cloudy,Night,50,Male,Bike,58,No,No,Yes,Signal Jumping,Medium,2.0
ACC20279,27-01-2022,16:59,Andhra Pradesh,Guntur,16.5418,79.5564,State Highway,Cloudy,Day,44,Male,Car,69,No,No,No,Poor Weather Visibility,Low,2.0
ACC20280,18-12-2024,22:50,Tamil Nadu,Salem,10.2351,78.5017,City Road,Rainy,Night,47,Female,Car,25,No,No,Yes,Poor Weather Visibility,Low,3.0
ACC20281,02-09-2022,17:11,Puducherry,Karaikal,11.1791,79.4263,City Road,Rainy,Dusk,38,Female,Bus,54,No,No,Yes,Poor Weather Visibility,Medium,2.0
ACC20282,13-03-2023,12:46,Kerala,Thiruvananthapuram,10.054,76.3325,National Highway,Clear,Day,29,Male,Truck,87,No,No,No,Over Speeding,Medium,4.0
ACC20283,23-06-2024,18:27,Tamil Nadu,Coimbatore,11.3198,77.6622,City Road,Rainy,Dusk,43,Male,Car,57,Yes,No,No,Poor Weather Visibility,Low,1.0
ACC20284,21-09-2024,10:27,Telangana,Warangal,17.5039,78.5553,National Highway,Clear,Day,23,Male,Bike,54,No,No,No,Poor Weather Visibility,Low,2.0
ACC20285,30-06-2024,21:52,Karnataka,Mysuru,15.6145,75.3987,Village Road,Overcast,Night,45,Male,Bike,76,Yes,No,No,Drunk Driving,Medium,2.0
ACC20286,19-03-2024,16:35,Andhra Pradesh,Guntur,15.7052,79.5988,City Road,Cloudy,Day,27,Male,Auto,67,Yes,Yes,Yes,Drunk Driving,High,8.0
ACC20287,22-12-2024,05:51,Kerala,Ernakulam,10.1129,76.7972,State Highway,Clear,Dawn,32,Male,Bike,45,No,No,No,Signal Jumping,Low,0.0
ACC20288,26-11-2023,15:37,Tamil Nadu,Coimbatore,11.6266,79.1066,City Road,Rainy,Day,18,Female,Car,41,No,No,No,Poor Weather Visibility,Low,0.0
ACC20289,31-10-2022,20:32,Tamil Nadu,Coimbatore,10.9549,78.6949,Village Road,Cloudy,Night,49,Female,Auto,35,No,No,No,Poor Weather Visibility,Low,0.0
ACC20290,09-04-2024,11:25,Tamil Nadu,Coimbatore,11.7673,78.4982,National Highway,Clear,Day,38,Male,Truck,83,Yes,No,No,Drunk Driving,High,3.0
ACC20291,05-02-2024,16:05,Tamil Nadu,Madurai,10.7427,79.357,State Highway,Clear,Day,24,Female,Car,56,No,No,No,Poor Weather Visibility,Low,1.0
ACC20292,11-08-2023,20:19,Tamil Nadu,Salem,10.7082,78.6056,State Highway,Rainy,Night,35,Male,Bike,93,Yes,Yes,No,Over Speeding,High,8.0
ACC20293,30-03-2024,11:08,Tamil Nadu,Madurai,11.1113,78.1016,City Road,Foggy,Day,33,Male,Car,52,No,No,No,Poor Weather Visibility,Low,2.0
ACC20294,03-03-2023,17:34,Telangana,Warangal,17.4671,79.6204,City Road,Rainy,Dusk,29,Female,Car,42,No,No,Yes,Poor Weather Visibility,Low,0.0
ACC20295,25-03-2023,12:37,Tamil Nadu,Coimbatore,12.1185,78.8594,City Road,Cloudy,Day,28,Male,Bike,49,No,Yes,No,Drowsy Driving,Medium,1.0
ACC20296,11-09-2023,09:28,Kerala,Ernakulam,10.1564,76.2459,National Highway,Clear,Day,36,Male,Bike,76,No,No,No,Over Speeding,Medium,3.0
ACC20297,08-02-2023,13:49,Tamil Nadu,Tiruchirappalli,10.6902,79.3817,Village Road,Clear,Day,42,Female,Car,50,No,No,No,Poor Weather Visibility,Low,0.0
ACC20298,11-03-2022,07:57,Tamil Nadu,Tiruchirappalli,11.3345,79.108,Village Road,Cloudy,Day,29,Female,Car,50,No,No,No,Poor Weather Visibility,Low,0.0
ACC20299,24-03-2023,11:05,Andhra Pradesh,Visakhapatnam,15.5646,80.1667,Village Road,Cloudy,Day,41,Male,Car,23,No,No,Yes,Pothole/Bad Road,Low,0.0
ACC20300,22-12-2023,06:44,Telangana,Hyderabad,17.6061,78.803,State Highway,Clear,Day,35,Male,Car,61,No,Yes,Yes,Drowsy Driving,Low,0.0
ACC20301,09-01-2024,13:43,Kerala,Thrissur,10.1734,76.2318,Village Road,Clear,Day,48,Male,Truck,47,No,No,No,Poor Weather Visibility,Low,2.0
ACC20302,05-06-2023,07:14,Tamil Nadu,Chennai,10.8784,78.2806,Village Road,Cloudy,Day,23,Male,Auto,46,No,No,No,Poor Weather Visibility,Low,1.0
ACC20303,14-03-2024,18:35,Puducherry,Karaikal,12.1027,78.9248,Expressway,Clear,Dusk,19,Male,Car,74,No,No,No,Over Speeding,Medium,3.0
ACC20304,07-03-2024,20:01,Tamil Nadu,Tiruchirappalli,10.777,78.5481,State Highway,Cloudy,Night,39,Male,Auto,96,No,Yes,Yes,Over Speeding,High,7.0
ACC20305,31-05-2022,19:32,Karnataka,Belagavi,15.1571,75.9549,City Road,Clear,Night,47,Male,Bike,77,Yes,Yes,No,Drunk Driving,High,3.0
ACC20306,18-12-2024,04:20,Kerala,Ernakulam,10.181,76.7503,City Road,Clear,Night,18,Male,Car,37,No,No,No,Poor Weather Visibility,Low,0.0
ACC20307,11-08-2022,01:45,Telangana,Hyderabad,17.4328,79.4324,National Highway,Foggy,Night,53,Male,Car,66,No,No,No,Poor Weather Visibility,High,5.0
ACC20308,27-09-2023,07:38,Telangana,Hyderabad,17.9874,79.1683,State Highway,Clear,Day,43,Female,Auto,58,No,No,No,Signal Jumping,Low,0.0
ACC20309,02-04-2022,22:12,Kerala,Thrissur,9.9993,76.5305,National Highway,Clear,Night,45,Male,Car,94,Yes,No,No,Over Speeding,High,4.0
ACC20310,23-02-2022,20:32,Karnataka,Bengaluru Urban,15.3956,75.4709,City Road,Clear,Night,48,Male,Bike,47,No,No,No,Signal Jumping,Low,0.0
ACC20311,20-04-2023,07:28,Telangana,Hyderabad,18.4712,79.5678,State Highway,Clear,Day,58,Male,Bike,44,No,No,No,Poor Weather Visibility,Low,
ACC20312,17-01-2022,13:18,Telangana,Khammam,17.5754,79.3737,City Road,Clear,Day,49,Female,Bike,45,No,Yes,Yes,Drowsy Driving,Low,1.0
ACC20313,14-08-2022,13:50,Telangana,Hyderabad,17.9735,78.9188,Expressway,Rainy,Day,32,Female,Bike,52,No,No,No,Poor Weather Visibility,Low,0.0
ACC20314,02-10-2023,21:39,Andhra Pradesh,Vijayawada,16.0575,79.9337,National Highway,Clear,Night,27,Male,Car,76,No,No,No,Over Speeding,Medium,2.0
